ID,reputation
6308714,1
6308715,3
6308716,1
6308717,1
6308718,1
6308719,17
6308720,1
6308721,1
6308722,1
6308723,1
6308724,1
6308725,23
6308726,1
6308728,16
6308729,1
6308730,1
6308731,1
6308732,1
6308733,1
6308734,1
6308735,51
6308736,1
6308737,1
6308738,1
6308739,1
6308740,1
6308741,1
6308742,1
6308743,1
6308744,1
6308745,1
6308746,21
6308747,1
6308748,1
6308749,1
6308750,81
6308751,1
6308752,1
6308753,11
6308754,1
6308755,1
6308756,96
6308757,1
6308759,1
6308760,1
6308761,11
6308762,1
6308763,1
6308764,1
6308765,1
6308766,1
6308768,1
6308769,1
6308770,1
6308771,1
6308772,1
6308773,1
6308774,1
6308775,1
6308776,170
6308777,1
6308778,1
6308779,1
6308780,1
6308781,1
6308782,1
6308783,1
6308784,1
6308785,77
6308786,1
6308787,1
6308788,1
6308789,1
6308790,1
6308791,3
6308792,1
6308793,1
6308794,1
6308795,1
6308796,101
6308797,1
6308798,1
6308799,1
6308800,223
6308802,45
6308803,1
6308804,1
6308805,3
6308806,1
6308807,192
6308808,3
6308809,1
6308810,1
6308811,1
6308812,1
6308813,1
6308814,1
6308815,1
6308816,1
6308817,194
6308818,11
6308820,1
6308821,1
6308822,164
6308823,1
6308824,1
6308825,1
6308826,30
6308827,1
6308828,1
6308829,1
6308830,43
6308831,1
6308832,1
6308833,1
6308834,1
6308835,53
6308836,1
6308837,1
6308838,314
6308839,1
6308841,1
6308842,81
6308843,1
6308844,1
6308845,3
6308846,19
6308847,1
6308848,1
6308849,1
6308850,1
6308851,65
6308852,11
6308853,1
6308854,1
6308855,1
6308856,1
6308857,1
6308858,1
6308859,1
6308860,1
6308861,23
6308862,9
6308863,1
6308864,1341
6308865,7
6308866,1
6308867,1
6308868,1
6308869,41
6308870,1
6308871,21
6308872,1
6308873,1
6308874,1
6308875,21
6308876,1
6308877,1
6308878,1
6308879,1019
6308880,1
6308881,3
6308882,211
6308883,1
6308884,11
6308885,1
6308886,1
6308887,1
6308888,1
6308889,1
6308890,1
6308891,11
6308892,1
6308893,1
6308894,1
6308895,1
6308896,1
6308897,21
6308898,11
6308899,63
6308900,1
6308902,21
6308903,13
6308904,19
6308905,1
6308906,1
6308907,1
6308908,3
6308909,23
6308911,1
6308912,1
6308913,1
6308914,49
6308915,1
6308916,1
6308917,1
6308918,1
6308919,1
6308921,1
6308922,1
6308923,1
6308924,1
6308925,1
6308926,1
6308927,1
6308928,1
6308929,1
6308930,1
6308931,1
6308932,1
6308933,1
6308934,1
6308935,11
6308936,1
6308937,1
6308938,1
6308939,1
6308940,1
6308941,1
6308942,21
6308943,1
6308944,1
6308945,1
6308946,1
6308947,1
6308948,63
6308949,1
6308950,1
6308951,26
6308952,1
6308953,19
6308954,1
6308955,1
6308956,11
6308957,1
6308958,1
6308959,779
6308960,1
6308961,1
6308962,1
6308963,1
6308964,1
6308965,1
6308966,1
6308967,1
6308968,1
6308969,1
6308971,1
6308972,1
6308973,1
6308974,1
6308975,1
6308976,21
6308977,1
6308978,1
6308979,3
6308980,21
6308981,1
6308982,1
6308983,83
6308984,1
6308985,1
6308986,1
6308987,1
6308988,5
6308989,1
6308990,1
6308991,1
6308992,11
6308993,1
6308994,1
6308995,11
6308996,1
6308997,1
6308998,1
6308999,1
6309000,1
6309001,1
6309002,1
6309003,1
6309004,1
6309005,1
6309006,107
6309007,1
6309008,11
6309009,1
6309011,1
6309012,49
6309013,1
6309014,1
6309016,25
6309017,1
6309019,1
6309020,1
6309021,66
6309022,1
6309023,1
6309024,1
6309026,1
6309027,1
6309028,21
6309029,1
6309030,1
6309031,1
6309032,1
6309033,1
6309034,39
6309035,1
6309036,1
6309037,1
6309038,1
6309039,1
6309040,26
6309043,1
6309044,1
6309045,21
6309046,107
6309047,26
6309048,1
6309049,1
6309050,1
6309051,1
6309052,1
6309053,1
6309054,1
6309055,306
6309056,109
6309057,1
6309058,1
6309059,1
6309060,1
6309061,1
6309062,11
6309063,1
6309064,1
6309065,45
6309066,3
6309067,1
6309068,11
6309069,1
6309070,1
6309072,1
6309073,1
6309074,1
6309075,1
6309076,1
6309077,33
6309078,343
6309079,1
6309080,1
6309081,1
6309082,1
6309083,1
6309085,1
6309086,1
6309087,1
6309088,103
6309089,33
6309090,1
6309091,1
6309093,1
6309094,69
6309096,1
6309097,3
6309098,1
6309099,1
6309100,33
6309101,1
6309102,3
6309103,1
6309104,1
6309105,1
6309106,1
6309107,1
6309108,3
6309109,21
6309110,7
6309111,351
6309112,1
6309113,11
6309114,1
6309115,59
6309116,1
6309117,1
6309118,41
6309119,1
6309120,1
6309121,1
6309122,66
6309123,1
6309124,11
6309125,11
6309127,1
6309128,1
6309129,1
6309130,1
6309131,29
6309132,1
6309133,1
6309134,1
6309135,1
6309136,1
6309137,1
6309138,1
6309139,11
6309140,1
6309141,19
6309142,1
6309143,1
6309144,1
6309145,21
6309146,1
6309147,1
6309148,1
6309149,1
6309150,1
6309151,1
6309152,79
6309153,1
6309154,11
6309155,1
6309156,21
6309157,1
6309158,19
6309159,1
6309160,1
6309161,1
6309162,1
6309163,1
6309164,1
6309165,459
6309166,1
6309167,1
6309168,1
6309169,1
6309170,1
6309171,163
6309172,1
6309173,1
6309174,33
6309175,1
6309176,147
6309177,23
6309178,1
6309179,1
6309180,1
6309181,1
6309182,11
6309183,1
8158199,1
8158200,1
8158201,7
8158202,337
8158203,1
8158205,1
8158206,1
8158207,1
8158208,1
8158209,11
8158210,1
8158211,1
8158212,1
8158213,47
8158214,1
8158215,19
8158216,13
8158218,1
8158219,1
8158220,1
8158221,21
8158222,1
8158223,11
8158224,1
8158225,1
8158226,3
8158227,69
8158228,1
8158229,1
8158230,1
8158231,1
8158232,1
8158233,1
8158234,1
8158235,1
8158236,11
8158237,1
8158238,91
8158239,1
8158240,1
8158241,1
8158242,1
8158243,1
8158244,106
8158245,1
8158246,1
8158247,1
8158248,1
8158249,81
8158250,1
8158251,1
8158252,1
8158253,1
8158254,1
8158255,13
8158256,1
8158257,1
8158258,1
8158259,87
8158260,1
8158261,1
8158262,1
8158263,1
8158264,31
8158265,1
8158266,1
8158267,1
8158268,1
8158269,1
8158270,1
8158272,1
8158273,1
8158274,1
8158275,1
8158276,1
8158277,1
8158278,33
8158279,1
8158280,1
8158281,1
8158282,1
8158283,25
8158284,11
8158285,3
8158286,1
8158287,1
8158289,1
8158290,51
8158291,1
8158292,1
8158293,1
8158295,1
8158296,1
8158297,31
8158298,1
8158299,31
8158300,1
8158301,1
8158302,1
8158303,1
8158304,1
8158305,1
8158306,1
8158307,1
8158308,1
8158309,1
8158310,1
8158311,56
8158312,1
8158313,1
8158314,1
8158315,1
8158316,1
8158317,1
8158318,1
8158319,1
8158320,1
8158321,1
8158322,1
8158323,1
8158324,1
8158325,1
8158326,1
8158327,1
8158328,115
8158329,1
8158330,1
8158331,1
8158332,1
8158333,1
8158334,1
8158335,1
8158337,1
8158338,1
8158339,1
8158340,1
8158341,21
8158342,21
8158343,1
8158344,1
8158345,1
8158346,1
8158347,3
8158348,1
8158349,1
8158350,1
8158351,1
8158352,1
8158353,1
8158354,11
8158355,31
8158356,11
8158357,1
8158359,27
8158360,161
8158361,36
8158362,1
8158363,1
8158364,11
8158365,1
8158366,1
8158367,1
8158368,1
8158369,1
8158370,1
8158371,1
8158373,1
8158374,1
8158375,23
8158376,1
8158377,13
8158378,3
8158379,1
8158380,1
8158381,1
8158382,1
8158383,1
8158384,1
8158385,1
8158386,1
8158387,1
8158388,1
8158389,1
8158390,11
8158391,1
8158392,37
8158393,1
8158394,1
8158395,1
8158396,1
8158397,19
8158398,1
8158399,1
8158400,1
8158401,11
8158403,1
8158404,31
8158405,1
8158406,1
8158407,1
8158408,1
8158409,1
8158410,1
8158411,1
8158412,1
8158413,1
8158414,1
8158415,1
8158416,1
8158417,1
8158418,1
8158419,1
8158420,1
8158421,1
8158422,1
8158423,81
8158424,1
8158425,1
8158426,1
8158427,1
8158428,1
8158429,11
8158430,1
8158431,1
8158432,1
8158433,1
8158434,1
8158435,1
8158436,1
8158437,1
8158438,1
8158439,1
8158440,1
8158441,1
8158442,1
8158443,21
8158444,1
8158445,1
8158446,1
8158447,203
8158448,133
8158449,1
8158450,1
8158451,1
8158452,1
8158453,1
8158454,1
8158455,1
8158456,1
8158457,177
8158459,1
8158460,1
8158461,1
8158462,1
8158463,1
8158464,1
8158465,3
8158466,1
8158467,1
8158468,1
8158469,1
8158470,1
8158471,1
8158472,1
8158473,1
8158474,1
8158475,1
8158476,1
8158477,1
8158478,1
8158479,1
8158480,1
8158481,1
8158482,1
8158483,1
8158484,1
8158485,9
8158486,1
8158487,1
8158488,119
8158489,1
8158490,1
8158491,11
8158492,1
8158493,21
8158494,1
8158495,1
8158496,1
8158497,445
8158498,13
8158499,1
8158500,1
8158501,21
8158503,1
8158504,11
8158505,1
8158506,1
8158507,1
8158508,1
8158509,1
8158510,1
8158511,1
8158512,21
8158513,1
8158514,1
8158515,1
8158517,1
8158518,1
8158519,1
8158520,3
8158521,1
8158522,1
8158523,31
8158524,1
8158525,1
8158526,21
8158527,1
8158528,7
8158529,3
8158530,1
8158531,1
8158532,1
8158533,1
8158534,1
8158535,1
8158536,1
8158537,19
8158538,1
8158539,1
8158540,1
8158541,61
8158542,1
8158543,1
8158544,1
8158545,1
8158547,1
8158548,1
8158549,1
8158550,1
8158551,1
8158552,1
8158553,1
8158554,1
8158555,1
8158556,1
8158557,3
8158558,1
8158559,1
8158560,11
8158561,5
8158562,11
8158563,1
8158565,1
8158567,1
8158568,1
8158570,1
8158571,57
8158572,111
8158573,43
8158574,1
8158575,21
8158576,1
8158577,23
8158578,1
8158579,119
8158580,1
8158581,1
8158582,1
8158583,1
8158584,21
8158585,1
8158586,1
8158587,1
8158588,1
8158589,55
8158590,1
8158591,1
8158592,1
8158593,11
8158594,1
8158595,1
8158596,1
8158597,1
8158598,1
8158599,56
8158600,1
8158601,1
8158602,1
8158603,1
8158604,1
8158605,1
8158606,1
8158607,1
8158608,1
8158609,1
8158610,1
8158611,11
8158612,91
8158614,1
8158615,1
8158616,1
8158617,1
8158618,19
8158619,21
8158620,1
8158621,23
8158622,1
8158623,1
8158624,1
8158625,55
8158626,1
8158627,1
8158628,1
8158629,1
8158630,1
8158632,586
8158633,11
8158634,1
8158635,1
8158636,1
8158637,1
8158638,1
8158639,1
8158640,1
8158641,1
8158642,103
8158643,1
8158644,1
8158645,1
8158646,1
8158647,1
8158648,1
8158649,1
8158650,1
8158651,1
8158652,1
8158653,1
8158654,1
8158655,1
8158656,1
8158657,1
8158658,1
8158659,1
8158660,36
8158661,1
8158662,1
8158663,1
8158664,49
8158665,1
8158666,35
8158667,1
8158668,1
8158669,1
8158670,1
8158671,1
8158672,1
8158673,1
8158674,1
8158675,96
8158676,1
8158677,1
8158678,9
8158679,1
8158681,115
8158682,1
8158683,1
8158684,1
8158685,1
8158686,1
8158687,1
8158688,11
8158689,1
8158690,1
8158691,1
8158692,1209
8158693,1
8158694,1
8158695,1
8158696,1
8158697,1
8158698,1
8158699,1
8158700,1
8158701,7
8158703,310
8158704,1
8158705,1
8158706,1
8158708,190
8158709,1
8158711,1
8158712,34
8158713,1
8158714,1
8158715,11
8158716,1
8158717,1
8158718,1
8158719,26
8158720,1
8158721,1
8158722,1
8158723,1
8158724,1
8158725,1
8158726,1
8158727,23
8158728,1
8158729,1
8158730,1
8158731,1
8158732,1
8158733,1
8158734,1
8158736,1
8158737,1
8158738,84
8158739,1
8158740,1
8158741,1
8158742,1
8158743,1
8158744,1
8158745,1
8158746,1
8158747,45
8158748,251
8158749,1
8158750,1
8158751,3
8158752,355
8158753,1
8158755,1
8158756,13
8158757,1
8158758,3
8158759,1
8158760,1
8158761,1
8158762,9
8158763,1
8158764,1
8158765,13
8158766,1
8158767,1
8158768,1
8158769,1
8158770,11
8158772,1
8158773,43
8158774,1
8158775,1
8158776,1
8158777,21
8158778,1
8158779,1
8158780,11
8158781,1
8158782,29
8158783,1
8158784,1
8158785,1
8158786,1
8158787,11
8158788,1
8158789,1
8158790,1
8158791,3
8158793,1
8158795,11
8158796,1
8158797,1
8158798,1
8158799,1
8158800,1
8158801,1
8158803,1
8158804,1
8158805,1
8158806,1
8158807,1
8158808,151
8158809,1
8158810,1
8158811,1
8158812,1
8158813,1
8158815,1
8158816,1
8158817,1
8158819,1
8158820,1
8158821,1
8158822,1
8158823,1
8158824,1
8158825,1
8158826,1
8158827,1
8158829,1
8158830,1
8158831,11
8158832,1
8158833,1
8158834,1
8158835,1
8158836,1
8158837,1
8158838,1
8158839,1
8158840,1
8158841,1
8158842,1
8158843,1
8158844,1
8158845,1
8158846,1
8158847,31
8158849,123
8158850,1
8158851,1
8158853,3
8158854,1
8158855,1
8158856,1
8158857,1
8158858,1
8158859,1
8158860,1
8158861,1
8158862,7
8158863,1
8158864,1
8158865,1
8158866,1
8158867,1
8158868,1
8158870,1
8158871,37
8158872,1
8158873,1
8158874,1
8158875,1
8158876,1
8158877,1
8158878,1
8158880,1
8158881,1
8158882,1
8158883,1
8158884,1
8158885,1
8158886,1
8158887,1
8158888,1
8158889,1
8158890,1
8158891,1
8158892,1
8158893,1
8158894,1
8158895,1
8158896,1
8158897,1
8158898,1
8158899,3
8158900,1
8158901,1
8158902,1
8158903,1
8158904,1
8158905,1
8158906,1
8158907,1
8158908,1
8158909,1
8158910,1
8158911,1
8158912,1
8158913,1
8158914,1
8158915,43
8158916,1
8158917,1
8158918,1
8158919,1
8158920,1
8158921,1
8158922,1
8158923,25
8158924,5
8158925,1
8158926,1
8158927,1
8158928,16
8158929,1
8158930,27
8158931,1
8158932,1
8158933,1
8158934,1
8158935,1
8158936,21
8158937,1
8158938,1
8158939,121
8158940,1
8158942,1
8158943,1
8158944,1
8158945,1
8158946,1
8158947,1
8158948,1
8158949,1
8158950,1
8158951,206
8158952,42
8158953,1
8158954,1
8158955,1
8158956,1
8158957,1
8158958,1
8158959,48
8158960,1
8158961,3
8158962,1
8158963,1
8158964,1
8158965,1
8158966,61
8158967,1
8158968,1
8158969,1
8158970,1
8158971,1
8158972,31
8158973,1
8158974,43
8158975,1
8158976,1
8158977,1
8158978,1
8158979,1
8158980,1
8158981,1
8158982,1
8158983,1
8158984,1
8158985,31
8158986,1
8158987,1
8158988,1
8158989,1
8158990,1
8158991,1
8158992,1
8158993,1
8158994,3
8158995,1
8158996,1
8158997,3
8158998,1
8158999,1
8159000,1
8159001,1
8159002,1
8159003,81
8159004,1
8159005,1
8159006,1
8159007,1
8159008,1
8159009,1
8159010,1
8159011,41
8159012,1
8159013,1
8159014,168
8159015,1
8159016,1
8159017,1
8159018,1
8159019,1
8159020,1
8159021,1
8159022,1
8159023,1
8159024,1
8159025,1
8159026,1
8159027,1
8159028,1
8159029,1
8159030,1
8159031,83
8159032,1
8159033,1
8159034,1
8159035,1
8159036,1
8159037,1
8159038,1
8159039,1
8159040,1
8159041,1
8159042,1
8159043,1
8159044,3
8159045,1
8159046,1
8159047,5
8159048,1
8159049,1
8159050,1
8159051,77
8159052,1
8159053,1
8159054,1
8159055,1
8159056,9
8159057,1
8159058,1
8159059,9
8159060,1
8159061,1
8159062,1
8159063,1
8159064,1
8159065,1
8159066,1
8159067,1
8159068,1
8159069,11
8159070,1
8159071,1
8159072,1
8159073,1
8159074,1
8159075,1
8159076,1
8159077,1
8159078,31
8159079,1
8159080,1
8159081,1
8159082,1
8159083,1
8159084,1
8159085,1
8159086,9
8159087,1
8159088,1
8159089,1
8159090,1
8159091,7
8159092,1
8159093,9
8159095,1
8159096,1
8159097,1
8159098,1
8159099,1
8159100,1
8159102,1
8159103,1
8159104,19
8159105,1
8159106,1
8159107,11
8159108,1
8159109,1
8159110,1
8159111,1
8159112,31
8159113,31
8159114,1
8159115,1
8159116,1
8159117,1
8159118,1
8159119,1
8159120,1
8159121,1
8159122,1
8159123,11
8159124,65
8159125,44
8159126,11
8159127,1
8159128,1
8159129,101
8159130,53
8159131,1
8159132,1
8159133,1
8159134,1
4453406,1
4453407,1
4453408,1
4453409,1
4453410,59
4453411,1
4453412,1
4453413,1
4453414,1
4453415,1
4453416,41
4453417,11
4453419,1
4453421,236
4453422,11
4453423,1
4453424,321
4453425,21
4453426,1
4453427,1
4453428,1
4453429,1
4453430,1
4453431,27
4453433,59
4453435,1
4453436,1
4453437,1
4453438,41
4453439,1
4453442,1
4453443,41
4453444,1
4453445,83
4453446,1
4453447,1
4453448,1
4453449,11
4453450,1
4453451,1
4453452,15
4453453,1
4453455,11
4453456,1
4453457,59
4453458,1
4453459,1
4453460,3364
4453461,649
4453462,13
4453463,11
4453464,1
4453465,91
4453466,1
4453467,1
4453468,113
4453469,513
4453470,1
4453471,1
4453472,1
4453473,1
4453474,1
4453475,99
4453476,1
4453477,1
4453478,35
4453479,1
4453480,1
4453481,1
4453482,1
4453483,33
4453484,37
4453485,33
4453486,671
4453487,1
4453488,1
4453489,907
4453491,19
4453492,1
4453493,1
4453494,1
4453495,21
4453496,3
4453497,1
4453498,1
4453499,1
4453500,1
4453501,184
4453502,1
4453503,1
4453504,1
4453505,1
4453506,1
4453507,1
4453508,38
4453509,1
4453510,1
4453511,81
4453512,1
4453513,86
4453514,19
4453515,1
4453516,31
4453517,1
4453519,1
4453520,1
4453521,1
4453522,1
4453523,19
4453524,605
4453525,252
4453526,1
4453527,1
4453528,1
4453529,1
4453530,1
4453531,1
4453532,1
4453533,1
4453534,1
4453535,1
4453536,1
4453538,76
4453539,1
4453540,1
4453541,1
4453542,1
4453543,3
4453544,1
4453545,117
4453546,31
4453547,11
4453548,1
4453550,1
4453552,1
4453553,1
4453554,79
4453555,1
4453556,1
4453557,61
4453558,1
4453559,1
4453560,1
4453561,1
4453562,13
4453563,1
4453564,1
4453565,1
4453566,1254
4453568,1
4453569,11
4453570,15
4453571,1
4453572,21
4453573,221
4453574,13
4453575,11
4453576,11
4453577,21
4453578,1
4453579,1
4453581,1
4453582,356
4453583,21
4453584,3010
4453586,1
4453587,1
4453588,1
4453590,3
4453591,101
4453592,15
4453594,1
4453596,25
4453597,1409
4453598,21
4453599,1
4453600,1
4453601,1
4453602,1
4453603,1
4453604,1
4453606,181
4453607,271
4453608,1
4453609,1
4453610,1
4453611,1
4453612,1
4453614,1
4453615,35
4453616,9
4453617,11
4453618,1
4453619,13
4453620,1
4453621,1
4453622,1
4453623,1
4453624,1
4453625,1
4453626,1
4453627,186
4453628,1
4453629,1
4453630,1
4453632,25
4453633,1820
4453634,922
4453636,1
4453637,1
4453638,1
4453639,1
4453640,1
4453641,1
4453642,468
4453643,1
4453644,1
4453645,1
4453646,91
4453647,53
4453648,1
4453649,1
4453650,11
4453651,347
4453652,1
4453653,1
4453655,1
4453656,29
4453657,1
4453659,1
4453660,23
4453661,124
4453662,1
4453663,1
4453664,1
4453665,31
4453666,1
4453667,1
4453669,1
4453670,31
4453671,1
4453672,169
4453673,1
4453674,61
4453675,1
4453676,11
4453677,1
4453678,3187
4453679,1
4453680,1
4453681,1
4453682,9
4453683,11
4453684,1
4453685,1
4453686,1
4453687,1
4453688,31
4453689,1
4453690,11
4453691,1
4453692,1
4453694,101
4453695,1
4453696,1
4453697,1
4453698,1
4453699,1
4453700,1
4453701,325
4453702,1
4453703,63
4453705,71
4453706,69
4453707,1
4453708,11
4453709,119
4453710,11
4453711,21
4453712,1
4453713,1
4453714,1475
4453715,1
4453716,3706
4453717,1
4453718,1
4453719,1
4453720,1
4453721,1
4453722,11
4453723,273
4453724,1
4453725,1
4453726,1
4453727,21
4453728,1
4453729,1
4453730,1
4453731,1
4453732,1
4453733,29
4453734,29
4453735,1
4453736,1
4453737,13993
4453738,1
4453739,809
4453741,1
4453742,1
4453743,1
4453744,31
4453745,165
4453746,271
4453747,1
4453748,31
4453749,1
4453750,1
4453751,1
4453752,1
4453753,399
4453754,11
4453755,1
4453756,63
4453757,1
4453758,1
4453759,1
4453760,1
4453761,1
4453762,41
4453763,11
4453764,1
4453765,2495
4453766,1
4453767,49
4453768,116
4453769,3
4453770,1
4453771,1
4453772,23
4453773,1
4453774,89
4453775,11
4453776,1
4453777,1
4453779,1
4453780,1
4453781,1
4453782,91
4453783,65
4453784,1
4453785,1
4453786,56
4453787,1
4453788,1
4453789,1
4453790,1
4453791,1
4453792,1
4453793,1
4453794,124
4453795,1
4453796,1
4453797,13
4453798,1
4453799,1
4453800,11
4453801,1
4453802,165
4453803,3
4453804,101
4453805,1
4453806,1
4453807,23
4453808,1
4453809,1
4453810,31
4453811,11
4453812,1
4453813,13
4453814,1
4453815,1
4453816,1
4453817,251
4453818,1
4453819,1
4453820,1
4453821,1
4453822,1
4453823,360
4453824,1
4453825,43
4453826,1
4453827,1
4453828,1
4453829,1
4453830,1
4453831,1
4453832,1
4453833,1
4453834,1
4453835,5
4453836,1
4453837,1
4453838,1
4453839,3
4453840,1
4453841,43
4453842,1
4453843,1
4453844,1
4453845,1
4453846,1
4453847,1
4453848,1
4453849,1
4453850,33
4453851,9
4453852,1
4453853,1
4453854,1
4453855,429
4453856,1
4453857,3
4453858,1
4453859,3
4453860,1
4453861,1
4453862,3
4453863,41
4453864,1
4453865,95
4453866,1
4453867,23
4453868,1
4453869,1
4453870,1
4453871,11
4453872,13
4453873,21
4453874,1
4453875,1
4453876,13
4453878,1
4453879,1
4453880,1
4453881,24
4453882,1
4453883,3
4453884,1
4453885,1
4453886,51
4453887,1
4453889,11
4453890,1
4453891,1
4453892,1
4453893,23
4453894,21
4453895,11
4453896,2005
4453898,1
4453899,185
4453900,1
4453902,11
4453903,21
4453904,3
4453905,1
4453906,1
4453907,1
4453908,1
4453909,1
4453910,1
4453911,1
4453912,21
4453913,1
4453914,11
4453915,1
4453916,1
4453917,1
4453918,1
4453920,13
4453921,99
4453922,1
4453923,1
4453925,781
4453926,51
4453927,1
4453928,1
4453929,29
4453930,1
4453931,65
4453932,1
4453933,31
4453934,1
4453935,1
4453936,1
4453937,1
4453938,1
4453939,356
4453940,11
4453941,1
4453942,1
4453943,1
4453944,1
4453945,320
4453946,1
4453947,21
4453948,31
4453949,1
4453950,117
4453951,723
4453952,13
4453953,11
4453954,1
4453955,3
4453956,105
4453957,1
4453958,1
4453959,1
4453962,733
4453963,3
4453964,1
4453965,1
4453966,21
4453967,211
4453968,1
4453969,29
4453970,131
4453971,191
4453972,38
4453973,1
4453974,1
4453975,1
4453976,1292
4453977,1
4453978,1
4453980,817
4453981,21
4453982,326
4453983,1
4453984,1
4453985,1
4453986,1
4453987,1
4453988,13
4453989,1
4453990,1
4453991,1
4453992,21
4453993,41
4453994,1
4453995,1
4453996,1
4453997,11
4453998,1
4453999,179
4454000,1
4454002,1
4454003,1
4454004,1
4454005,15
4454006,31
4454007,1
4454008,85
4454009,1
4454010,1
4454011,1
4454012,1
4454013,1
4454014,11
4454015,1
4454016,15
4454017,457
4454018,1
4454019,1
4454020,1
4454021,1241
4454022,1
4454023,1
4454024,1
4454025,1
4454026,3
4454027,155
4454028,377
4454029,1
4454030,1
4454031,1
4454032,111
4454033,1
4454034,51
4454035,21
4454036,1
4454038,1
4454039,21
4454041,1
4454042,1
4454043,17
4454045,1
4454046,3
4454047,111
4454048,1
4454049,3
4454050,1
4454052,21
4454053,1
4454055,1
4454056,1
4454057,13
4454058,1
4454059,1
4454060,1
4454061,1
4454062,1
4454063,1
4454064,1
4454065,1
4454066,1
4454067,1
4454068,1
4454069,1
4454070,1
4454071,5
4454072,3
4454073,1
4454074,1
4454075,1
4454076,1
4454077,1
4454078,1
4454079,1
4454080,1
4454081,1
4454082,3
4454083,1
4454084,63
4454085,71
4454086,1
4454087,1
4454088,15
4454089,1
4454090,341
4454091,1
4454092,1
4454093,1
4454094,3
4454095,19
4454096,1
4454097,1
4454099,1
4454100,1
4454101,1
4454102,101
4454103,1
4454104,1
4454105,1
4454106,1
4454107,1
4454108,1
4454109,11
4454110,1
4454111,1
4454112,1
4454113,1
4454114,368
4454115,1
4454117,1
4454118,1
11662049,1
11662050,1
11662051,11
11662052,1
11662053,1
11662054,1
11662055,1
11662056,1
11662057,1
11662058,1
11662059,1
11662060,1
11662061,1
11662062,1
11662063,1
11662064,1
11662065,1
11662066,1
11662067,1
11662068,1
11662069,3
11662070,1
11662071,1
11662072,1
11662073,71
11662074,1
11662075,1
11662076,1
11662077,31
11662078,1
11662079,1
11662080,43
11662081,1
11662082,9
11662083,1
11662084,1
11662085,11
11662086,11
11662087,1
11662088,1
11662089,11
11662090,1
11662091,1
11662092,1
11662093,1
11662094,1
11662095,1
11662096,1
11662097,1
11662098,1
11662099,1
11662100,1
11662101,1
11662102,1
11662103,1
11662104,1
11662105,546
11662106,1
11662107,1
11662108,11
11662109,1
11662110,1
11662111,9
11662112,1
11662113,1
11662114,19
11662115,1
11662116,1
11662117,1
11662118,11
11662119,1
11662120,5
11662121,1
11662122,1
11662123,3
11662124,1
11662125,1
11662126,1
11662127,1
11662128,81
11662129,1
11662130,1
11662131,1
11662132,1
11662133,1
11662134,1
11662135,1
11662136,1
11662137,1
11662138,1
11662139,1
11662140,1
11662141,19
11662142,1
11662143,19
11662144,1
11662145,1
11662146,1
11662147,1
11662148,1
11662149,9
11662150,23
11662151,1
11662152,1
11662153,1
11662154,1
11662155,1
11662156,1
11662157,1
11662158,1
11662159,1
11662160,41
11662161,1
11662162,1
11662163,1
11662164,17
11662165,1
11662166,1
11662167,11
11662168,1
11662169,1
11662170,179
11662171,1
11662172,1
11662173,1
11662174,76
11662175,1
11662176,1
11662177,1
11662178,1
11662179,1
11662180,1
11662181,21
11662182,1
11662183,1
11662184,1
11662185,1
11662186,1
11662187,1
11662189,1
11662190,1
11662191,1
11662192,1
11662193,1
11662194,1
11662195,13
11662196,33
11662197,1
11662198,1
11662199,1
11662200,1
11662201,1
11662202,1
11662203,1
11662204,1
11662205,1
11662206,1
11662207,1
11662208,1
11662209,1
11662210,1
11662211,1
11662212,1
11662213,1
11662214,76
11662215,1
11662216,1
11662218,1
11662219,1
11662220,1
11662221,1
11662222,101
11662223,1
11662224,1
11662225,1
11662226,1
11662227,1
11662228,1
11662229,1
11662230,1
11662231,1
11662232,11
11662233,19
11662234,1
11662235,1
11662236,1
11662237,1
11662238,11
11662239,1
11662241,1
11662242,1
11662243,1
11662244,1
11662245,1
11662246,1
11662247,1
11662248,1
11662249,1
11662250,1
11662251,1
11662252,1
11662253,11
11662254,1
11662255,1
11662256,1
11662257,1
11662258,1
11662259,1
11662260,1
11662261,1
11662262,1
11662263,1
11662264,1
11662265,1
11662266,1
11662267,1
11662268,1
11662269,1
11662270,1
11662271,1
11662272,1
11662274,1
11662275,1
11662276,1
11662277,1
11662278,1
11662279,1
11662280,1
11662281,1
11662282,1
11662283,1
11662284,1
11662285,1
11662286,1
11662287,1
11662288,1
11662289,1
11662290,1
11662291,3
11662292,5
11662293,1
11662294,11
11662295,3
11662296,1
11662297,1
11662298,1
11662299,1
11662300,1
11662301,1
11662302,1
11662304,1
11662305,1
11662306,1
11662307,1
11662308,1
11662309,1
11662310,1
11662311,1
11662312,1
11662313,1
11662314,11
11662315,9
11662316,1
11662317,1
11662318,1
11662319,1
11662320,11
11662322,1
11662324,1
11662325,1
11662327,1
11662328,1
11662329,21
11662330,1
11662331,1
11662332,1
11662333,1
11662334,1
11662335,31
11662336,1
11662337,1
11662338,1
11662339,1
11662340,1
11662341,1
11662342,3
11662344,71
11662345,1
11662346,1
11662348,1
11662349,1
11662350,1
11662351,1
11662352,1
11662353,21
11662354,1
11662355,1
11662356,1
11662357,1
11662358,1
11662359,1
11662360,1
11662361,1
11662362,1
11662363,1
11662364,1
11662365,1
11662366,1
11662367,1
11662369,1
11662370,1
11662371,1
11662372,21
11662373,1
11662374,1
